    73	0.09993	0.00137	  2130	0.09719	0.00005	 0.38690	 0.60802	-6.23294	 4.01634	-40.80722	-64.12806
    74	0.10130	0.00137	  2220	0.10130	0.00005	 0.36097	 0.62397	-6.39488	 3.74958	-38.04412	-65.76206
    75	0.10267	0.00137	  2220	0.10130	0.00005	 0.36097	 0.62397	-6.39488	 3.74958	-38.04412	-65.76206
    76	0.10404	0.00137	  2220	0.10130	0.00005	 0.36097	 0.62397	-6.39488	 3.74958	-38.04412	-65.76206
    77	0.10541	0.00137	  2310	0.10541	0.00005	 0.33440	 0.63880	-6.54533	 3.47636	-35.21685	-67.27564
    78	0.10678	0.00137	  2310	0.10541	0.00005	 0.33440	 0.63880	-6.54533	 3.47636	-35.21685	-67.27564
    79	0.10815	0.00137	  2310	0.10541	0.00005	 0.33440	 0.63880	-6.54533	 3.47636	-35.21685	-67.27564
    80	0.10951	0.00137	  2400	0.10951	0.00005	 0.30723	 0.65251	-6.68405	 3.19718	-32.33076	-68.66639
    81	0.11088	0.00137	  2400	0.10951	0.00005	 0.30723	 0.65251	-6.68405	 3.19718	-32.33076	-68.66639
    82	0.11225	0.00137	  2400	0.10951	0.00005	 0.30723	 0.65251	-6.68405	 3.19718	-32.33076	-68.66639
    83	0.11362	0.00137	  2490	0.11362	0.00005	 0.27951	 0.66506	-6.81081	 2.91254	-29.39129	-69.93215
    84	0.11499	0.00137	  2490	0.11362	0.00005	 0.27951	 0.66506	-6.81081	 2.91254	-29.39129	-69.93215
    85	0.11636	0.00137	  2490	0.11362	0.00005	 0.27951	 0.66506	-6.81081	 2.91254	-29.39129	-69.93215
    86	0.11773	0.00137	  2580	0.11773	0.00005	 0.25130	 0.67643	-6.92539	 2.62296	-26.40396	-71.07100
    87	0.11910	0.00137	  2580	0.11773	0.00005	 0.25130	 0.67643	-6.92539	 2.62296	-26.40396	-71.07100
    88	0.12047	0.00137	  2580	0.11773	0.00005	 0.25130	 0.67643	-6.92539	 2.62296	-26.40396	-71.07100
    89	0.12183	0.00137	  2670	0.12183	0.00005	 0.22265	 0.68660	-7.02762	 2.32897	-23.37432	-72.08129
    90	0.12320	0.00137	  2670	0.12183	0.00005	 0.22265	 0.68660	-7.02762	 2.32897	-23.37432	-72.08129
    91	0.12457	0.00137	  2670	0.12183	0.00005	 0.22265	 0.68660	-7.02762	 2.32897	-23.37432	-72.08129
    92	0.12594	0.00137	  2760	0.12594	0.00005	 0.19360	 0.69555	-7.11733	 2.03109	-20.30799	-72.96161
    93	0.12731	0.00137	  2760	0.12594	0.00005	 0.19360	 0.69555	-7.11733	 2.03109	-20.30799	-72.96161
    94	0.12868	0.00137	  2760	0.12594	0.00005	 0.19360	 0.69555	-7.11733	 2.03109	-20.30799	-72.96161
    95	0.13005	0.00137	  2850	0.13005	0.00005	 0.16421	 0.70327	-7.19438	 1.72987	-17.21060	-73.71079
